,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_screen_name,user_description,user_followers_count,user_friends_count,user_location,user_screen_name.1,user_statuses_count,user_verified
25141,,Thu Apr 23 00:43:55 +0000 2020,,,,0,1253122395998531584,,,,en,32,1.2531210629942067e+18,limkitsiang,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",rt @limkitsiang: why is muhyiddin afraid to convene a special parliament on covid19 when malaysia has handled the covid19 crisis better t,https://twitter.com/kucairuddin/status/1253122395998531584,kucairuddin,‏‏تروسكن هيدوڤ مسكي ڤريت,230,513,"Buckingham, England",kucairuddin,22435,False
25165,,Thu Apr 23 00:43:55 +0000 2020,,,,0,1253122396531417089,,,,und,105076,1.2530749338544128e+18,kittheedisaster,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @keith_dude: https://t.co/qmxgjfyzjs,https://twitter.com/yeli_ox/status/1253122396531417089,yeli_ox,,1297,1005,seeking a greater perhaps ,yeli_ox,61558,False
30778,,Thu Apr 23 00:46:12 +0000 2020,,,,0,1253122970458914823,,,,en,3429,1.2531226664221696e+18,JoeBiden,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @joebiden: workers, like grocery store cashiers, are on the front lines of this crisis risking their lives every day to combat covid19",https://twitter.com/YAFBiden/status/1253122970458914823,YAFBiden,We’re working to elect Joe Biden and Kamala Harris. Dr. Biden stan account. Malarkey is NOT welcomed here. Visit https://t.co/jxBIQ6WfDR to join us.,16879,3817,Making Calls For Joe,YAFBiden,23101,False
33140,,Thu Apr 23 00:47:10 +0000 2020,AWANInews AWANIpagi HapusCOVID19,,http://www.astroawani.com/berita-dunia/covid-19-who-nafi-dakwaan-lewat-umum-darurat-kesihatan-239725,0,1253123210771460096,,,,in,8,1.253117967283282e+18,501Awani,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",rt @501awani: covid19: who nafi dakwaan lewat umum darurat kesihatanhttps://t.co/qkp5swsp8v#awaninews #awanipagi #hapuscovid19 https://t,https://twitter.com/kucairuddin/status/1253123210771460096,kucairuddin,‏‏تروسكن هيدوڤ مسكي ڤريت,230,513,"Buckingham, England",kucairuddin,22435,False
34546,,Thu Apr 23 00:47:45 +0000 2020,,,,0,1253123357664595974,,,,en,2666,1.252998617347973e+18,davidminpdx,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @davidminpdx: in new york city, more transit employees have been killed by coronavirus in the past month than all of the police shot and",https://twitter.com/WuTangCannabis/status/1253123357664595974,WuTangCannabis,"wu tang, weed",3773,5002,earth // occupied Lenapehoking,WuTangCannabis,115950,False
1772,,Thu Apr 23 00:00:43 +0000 2020,,,,0,1253111524878684160,,,,en,314,1.2530062841206129e+18,PeterStefanovi2,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @peterstefanovi2: in a virtual press briefing, eu commission spokesperson stefan de keersmaecker explained the uk government was a signa",https://twitter.com/pandeeep/status/1253111524878684160,pandeeep,Molecular Biology and Genetics Graduate,521,642,london,pandeeep,35685,False
24476,,Thu Apr 23 00:43:38 +0000 2020,,,,0,1253122325203030016,,,,en,70,1.253097012272259e+18,AJEnglish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @ajenglish: the economic dislocations caused by lockdowns imposed to contain the pandemic have drastically  and temporarily  reduced t,https://twitter.com/alpha1malegroom/status/1253122325203030016,alpha1malegroom,#Male#treatmnt#Grooming#Health#Beauty#refreshing#Massage#deep#tissue#Microderm #Facials treats #Sugaring#Laser #treatments#epilation#Aromatherapy#Cavitation#sw5,901,1433,Sw5 earls court london,alpha1malegroom,185397,False
26181,,Thu Apr 23 00:44:21 +0000 2020,Lebanon refugee COVID19,,,0,1253122504635428865,,,,en,30,1.2529314552416338e+18,Nadia_Hardman,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @nadia_hardman: as #lebanon announces its 1st #refugee case of #covid19, read @aya_majzoub &amp; my's opinion on how refugee policies must b",https://twitter.com/AMalegrooming/status/1253122504635428865,AMalegrooming,#Skin care#Aromatherapy#Aroma-steam#Micro#Nd Yag Laser#RF #Cavitation#Traditional Sugaring #Epilation#Sports Massage#Skin Peels,754,1231,london- earls court sw5,AMalegrooming,146535,False
28384,,Thu Apr 23 00:45:14 +0000 2020,,,,0,1253122728057544704,,,,en,91,1.2385174077501972e+18,PatrickHilsman,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @patrickhilsman: the coronavirus outbreak is a good time to reflect on antiscience falsehoods promoted by people who deny atrocities in,https://twitter.com/alpha1malegroom/status/1253122728057544704,alpha1malegroom,#Male#treatmnt#Grooming#Health#Beauty#refreshing#Massage#deep#tissue#Microderm #Facials treats #Sugaring#Laser #treatments#epilation#Aromatherapy#Cavitation#sw5,901,1433,Sw5 earls court london,alpha1malegroom,185397,False
28853,,Thu Apr 23 00:45:25 +0000 2020,Greece,,,0,1253122774022918145,,,,en,21,1.2528299433790587e+18,belkiswille,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @belkiswille: for older ppl or ppl w/ disabilities who queue for food, healthcare or sanitation on #greece's aegean islands, promises of",https://twitter.com/AMalegrooming/status/1253122774022918145,AMalegrooming,#Skin care#Aromatherapy#Aroma-steam#Micro#Nd Yag Laser#RF #Cavitation#Traditional Sugaring #Epilation#Sports Massage#Skin Peels,754,1231,london- earls court sw5,AMalegrooming,146535,False
6793,,Thu Apr 23 00:02:44 +0000 2020,,,,0,1253112032116781057,,,,en,58,1.2529844982849085e+18,AbhijeetMonet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @abhijeetmonet: ""now we are at a crossroads that was forced upon us by the pandemic. its a onceinalifetime chance to jumpstart the e",https://twitter.com/BurntNortonENV/status/1253112032116781057,BurntNortonENV,"Musician, retired enviro chemist-economist. 🇨🇦Father of emission reduction trading. EX:ONGovt, ONHydro,Consultg, BDS:GEMCo, CleanAir🇨🇦,CleanAirFdn,@ScoutENV",68,184,"Hamilton, Ontario",BurntNortonENV,1582,False
22419,,Thu Apr 23 00:42:48 +0000 2020,,,,0,1253122115231940610,,,,en,20,1.2529397472212173e+18,reason,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @reason: the coronavirus tests indicate that the number of infections in the county is around 40 times as high as the number of confirme,https://twitter.com/LibertarianJedi/status/1253122115231940610,LibertarianJedi,"🇺🇸libertarian point of view Jedi! Army Veteran, Hamilton County, Noblesville, Indiana #Liberty #Freedom #DontTreadOnAnyone 🇺🇸 I/Me",4376,3797,"Indiana, Hamilton, Noblesville",LibertarianJedi,37509,False
27373,,Thu Apr 23 00:44:50 +0000 2020,,,,0,1253122626479890432,,,,en,23,1.253083153943724e+18,gmbutts,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @gmbutts: new zealand got everything right, including being a relatively remote island.the interesting comparison will be among island",https://twitter.com/tylerbanham/status/1253122626479890432,tylerbanham,"Husband to @MrsZoeB . Father of 2. Lawyer/Founder of https://t.co/ZGODXqh0HN . Past Pres of @LPC_O . I tweet on politics, sports, pop culture. Fier d’être bilingue",2708,1836,"Hamilton, Ontario",tylerbanham,29916,False
34276,,Thu Apr 23 00:47:38 +0000 2020,,,,0,1253123331714416643,,,,en,33,1.25297931944346e+18,McMasterU,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @mcmasteru: hi mcmaster community, we know youre wondering about the fall term. ""i wish we had all of the answers. what we do know is t",https://twitter.com/McMasterGlobal/status/1253123331714416643,McMasterGlobal,Hub for McMaster University @mcmasteru global engagement. Sharing strategic initiatives and activities supporting the McMaster Model for Global Engagement.,294,302,"Hamilton, Ontario",McMasterGlobal,712,False
25157,,Thu Apr 23 00:43:57 +0000 2020,Coronavirus Usdaw,,,0,1253122404144099328,,,,en,36,1.2530997624228864e+18,UsdawUnion,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @usdawunion: abuse, threats and assaults against shopworkers double during the #coronavirus emergency  #usdaw calls for action #freedom",https://twitter.com/legend2k7/status/1253122404144099328,legend2k7,"keep the compliments, ignore the insults.",82,211,"norfolk,uk",legend2k7,3718,False
29467,,Thu Apr 23 00:45:39 +0000 2020,,,,0,1253122833007378434,,,,pt,34389,1.252579243575427e+18,dudapassos__,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @dudapassos__: eu quando lembro q meu ano tava perfeito ate o corona chegar e estragar tudo,https://twitter.com/amkayhs/status/1253122833007378434,amkayhs,"ʟᴀʀʀʏ sʜɪᴘᴘᴇʀ || 𝓈𝒽ℯ/𝒽ℯ𝓇 ||
 ✨𝒅𝒊𝒇𝒇𝒆𝒓𝒆𝒏𝒕 𝒔𝒕𝒂𝒈𝒆𝒔, 𝐜𝒐𝒎𝒆 𝒔𝒐 𝒇𝒂𝒓 𝒇𝒓𝒐𝒎 𝑷𝒓𝒊𝒏𝒄𝒆𝒔𝒔 𝑷𝒂𝒓𝒌✨",1146,1869,princess park,amkayhs,16744,False
19633,,Thu Apr 23 00:24:55 +0000 2020,,,,0,1253117614798204929,,,,en,1240,1.2530556131286426e+18,bassnectar,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @bassnectar:  friday may 1, 2020 the lockdown mixtape:""inside for the people""the 1st in a series of customcrafted mixtape journey",https://twitter.com/rrxvamp/status/1253117614798204929,rrxvamp,i didn’t wanna go to heaven anyway • 🌹 • mad freedom • rave dad • blm • she/her • leo,487,1388,red rocks,rrxvamp,20581,False
2988,,Thu Apr 23 00:01:13 +0000 2020,,,,0,1253111650359619585,,,,en,1168,1.2530532724343603e+18,_ElizabethMay,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @_elizabethmay: anderson cooper: are you going to be out on the casino floor, with workers every night, risking your own life?las vega",https://twitter.com/JeannetteLovesU/status/1253111650359619585,JeannetteLovesU,"To the world he was Prince, but he will always be my Penguin. 🐧 I will always love him. I treasure the memories we made together.",1876,1392,Staying home ,JeannetteLovesU,154237,False
9132,,Thu Apr 23 00:20:42 +0000 2020,Independent Asean journalism Cambodia StayHome,,,0,1253116553689612288,,,,en,6,1.2531163853723197e+18,AecNewsToday,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",rt @aecnewstoday: asean morning news for april 23via @aecnewstoday #independent #asean #journalism based in #cambodia #stayhome #isol,https://twitter.com/Pattaya_Web/status/1253116553689612288,Pattaya_Web,"Small off-shore website development, SEO, SNM and SEM company building websites, providing original content and SEO services from Pattaya, Thailand",407,210,"Pattaya, Thailand",Pattaya_Web,9277,False
23285,,Thu Apr 23 00:43:09 +0000 2020,,,,0,1253122202808942593,,,,en,119,1.2529247399175004e+18,ABSCBNNews,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @abscbnnews: look: abscbn's elj building lit up in red with a blue heart in the middle on wednesday as a tribute to all frontliners and,https://twitter.com/thebassist525x/status/1253122202808942593,thebassist525x,💙 Loves to love an imperfect person perfectly 💙,733,121,"Taytay, Calabarzon",thebassist525x,65322,False
30003,,Thu Apr 23 00:45:54 +0000 2020,Lockerung StaySafe StayatHome,,https://twitter.com/NYGovCuomo/status/1252991812618387460,0,1253122894747533313,,,,en,2,1.2531213479428628e+18,CoronaKrise,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rt @coronakrise: +   +people will die if we get cocky about reopening.#lockerung? #staysafe #stayathome https://t.co/mqtswk85tc,https://twitter.com/CoronaKrise/status/1253122894747533313,CoronaKrise,#CoronaKrise #COVID19 #CoronaVirus #Pandemie #Corona + die Folgen #ME #CFS #Kollateralschäden #Wirtschaft  #Demos #CoronaCrisis  #Economy #CollateralDamage,109,1043,#StayAtHome,CoronaKrise,1993,False
32472,,Thu Apr 23 00:46:54 +0000 2020,,,,0,1253123147416702984,,,,es,1197,1.25228199430792e+18,Jou_Kaiser,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @jou_kaiser: dicen que el covid ataca principalmente a personas con pulmones daados. una suerte para los zurdos y los de la anef, que t",https://twitter.com/leovargas803/status/1253123147416702984,leovargas803,"Octayino, Azul, Bombero,Constructor Civil y padre de 2 buenos hijos.",414,1046,"Puerto Octay, Chile",leovargas803,22075,False
29061,,Thu Apr 23 00:45:31 +0000 2020,,,,0,1253122799050211328,,,,en,44,1.2523040595430318e+18,meredithshiner,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",rt @meredithshiner: i cried a lot after this segment. our federal government is letting people go hungry when it doesn't have to be that wa,https://twitter.com/abensen11/status/1253122799050211328,abensen11,Lived long enough to know that Trickle Down Economics is a load of oligarchic crap and to have seen everyone’s boats floating higher.,248,374,"City of Destiny, Tacoma, WA",abensen11,46665,False
22528,,Thu Apr 23 00:42:50 +0000 2020,,,,0,1253122124019109888,,,,en,6336,1.252605048103805e+18,54photography_,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @54photography_: hi all,i'd really appreciate it if you would share or donate to this gofundme, my beloved mother, friend and queen, e",https://twitter.com/aliyahmay/status/1253122124019109888,aliyahmay,she/her | taurus sun | scorpio moon | views are my own,186,530,"toronto, on",aliyahmay,6036,False
29683,,Thu Apr 23 00:45:46 +0000 2020,,,,0,1253122861574901761,,,,en,318,1.2531044107476992e+18,MikeHudema,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rt @mikehudema: as we stay at home to protect each other, nature is reemerging in cities all of the world. we're all on this planet togeth",https://twitter.com/redwingjohnny/status/1253122861574901761,redwingjohnny,Just a city boy....... Born and raised in South Detroit.  life long Detroit Red Wing fan.  Je suis la résistance    #TheResistance   #FBR  #BLM,4077,3903,"windsor, ontario",redwingjohnny,37541,False
23768,,Thu Apr 23 00:43:23 +0000 2020,,,,0,1253122262363975680,,,,und,105076,1.2530749338544128e+18,kittheedisaster,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @keith_dude: https://t.co/qmxgjfyzjs,https://twitter.com/isbedjha/status/1253122262363975680,isbedjha,,1776,1380,oxfordshire,isbedjha,16247,False
29683,,Thu Apr 23 00:45:46 +0000 2020,,,,0,1253122861574901761,,,,en,318,1.2531044107476992e+18,MikeHudema,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rt @mikehudema: as we stay at home to protect each other, nature is reemerging in cities all of the world. we're all on this planet togeth",https://twitter.com/redwingjohnny/status/1253122861574901761,redwingjohnny,Just a city boy....... Born and raised in South Detroit.  life long Detroit Red Wing fan.  Je suis la résistance    #TheResistance   #FBR  #BLM,4077,3903,"windsor, ontario",redwingjohnny,37541,False
4232,,Thu Apr 23 00:01:42 +0000 2020,,,,0,1253111768773275648,,,,en,2393,1.2531036732170813e+18,RexChapman,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @rexchapman: this covid19 nurse is lauren leander. shes the daughter of one of my homeboys. this picture below (l) is from a phoenix,",https://twitter.com/MikeBates04/status/1253111768773275648,MikeBates04,hey I'm a WHITE British patriot I have British running through my blood. I say it as it is. My options are my own it's not hate to tell the truth! #JustSaying,9950,7233,Manchester,MikeBates04,87846,False
6717,,Thu Apr 23 00:02:44 +0000 2020,,,,0,1253112032104263683,,,,en,1,1.253097580856316e+18,Michael_Hudak,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @michael_hudak: @dvscott81scott @truthsoldier101 @america4t @robertdougan2 @lowkeylife89 @efreeeeze @mjoeteedoff @my__trigger @gooner1jd,https://twitter.com/CarolMariani1/status/1253112032104263683,CarolMariani1,Trump is my president and I am very proud of that fact.🇮🇹🇺🇸,30965,30739,"westchester county, new york",CarolMariani1,325210,False
8506,,Thu Apr 23 00:20:25 +0000 2020,,,https://twitter.com/DanPeacock12/status/1252965155958333441?s=19,0,1253116481975521285,,,,und,5,1.2531148166272e+18,lbox327,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rt @lbox327: https://t.co/slwwnnw6yr,https://twitter.com/SeeProjection/status/1253116481975521285,SeeProjection,"Uneasy Listening, Solo Artist from Manchester. Influenced by the unique and misunderstood. RT's are not my endorsement.",1451,3259,"Manchester, England",SeeProjection,5289,False
10544,,Thu Apr 23 00:21:15 +0000 2020,,,,0,1253116692420612102,,,,en,417,1.2531075671375585e+18,newtgingrich,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @newtgingrich: the united states should pass a law making the chinese government and its controlling power, the chinese communist party,",https://twitter.com/CarolMariani1/status/1253116692420612102,CarolMariani1,Trump is my president and I am very proud of that fact.🇮🇹🇺🇸,30965,30739,"westchester county, new york",CarolMariani1,325210,False
16289,,Thu Apr 23 00:23:36 +0000 2020,,,,0,1253117283293171713,,,,en,13,1.2529565001143706e+18,SolerDoc,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @solerdoc: 23 yo px with fever, respiratory symptoms, cervical lymphadenopathy, hepatomegaly, jaundice, covid19 pcr (), influenza and h",https://twitter.com/HoratiuOlteanu/status/1253117283293171713,HoratiuOlteanu,"Hematopathologist. Chair, @MayoClinicPath #Hemepath Myeloid Working Group. @UNLincoln alumnus and #Huskers enthusiast. Opinions are mine.",1605,951,"Rochester, MN",HoratiuOlteanu,4060,False
19863,,Thu Apr 23 00:25:01 +0000 2020,,,,0,1253117639565639685,,,,en,735,1.2526727319229563e+18,MAGAPATRIOT_TGM,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @magapatriot_tgm: so it seems the cdc is forcing states to lie in order to make the covid 19 death numbers higher. fraud sends people to,https://twitter.com/CarolMariani1/status/1253117639565639685,CarolMariani1,Trump is my president and I am very proud of that fact.🇮🇹🇺🇸,30965,30739,"westchester county, new york",CarolMariani1,325210,False
20148,,Thu Apr 23 00:25:09 +0000 2020,,,,0,1253117673602297856,,,,en,6,1.2531139821032899e+18,marcmolinaro,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @marcmolinaro: we are better than this... ,https://twitter.com/licoriceswriter/status/1253117673602297856,licoriceswriter,"NYS Licensed Real Estate Salesperson Century 21 Alliance Reality,Mom,Mimi, writer by heart with a copyright. ❤️Pres.Trump in honor of my dad, a WWII VET!",978,1285,Westchester NY,licoriceswriter,37821,False
22722,,Thu Apr 23 00:42:57 +0000 2020,,,http://dlvr.it/RVBWBc,0,1253122150069829633,,,,en,136,1.2526591254035784e+18,NIH,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rt @nih: news: expert u.s. panel develops nih treatment guidelines for covid19 https://t.co/ynxalrh78w,https://twitter.com/JPJanowskiMD/status/1253122150069829633,JPJanowskiMD,"Resident physician @MayoClinic advocating for patients, doctors, communities and an improved U.S. healthcare system. All views my own.",37,30,"Rochester, Minnesota, USA",JPJanowskiMD,43,False
23726,,Thu Apr 23 00:43:21 +0000 2020,,,,0,1253122253157433344,,,,en,5500,1.2531092784680796e+18,joshtpm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @joshtpm: and there it is: mcconnell announces he wants to use the covid19 crisis to force blue states and municipalities into bankruptc,https://twitter.com/dopper0189/status/1253122253157433344,dopper0189,"Chem Engineer, Political Junkie, Progressive, Jamaican in the US, Rescue Ranger at Daily Kos & #BlackKos managing editor, former #Netroots panel host #UniteBlue",4028,4535,"Manchester, NH",dopper0189,25127,False
24382,,Thu Apr 23 00:43:36 +0000 2020,,,,0,1253122316357287942,,,,en,1,1.2531188936206295e+18,ScarinasVault,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rt @scarinasvault: i dont know what i can say to get through to the people who think covid is fake.  ive seen the trailers, spoken to the",https://twitter.com/ElisabethNeveux/status/1253122316357287942,ElisabethNeveux,"Freelance french linocut and pen and ink artist, inspired by dark fairytales, women and nature! author of Hazel and Batcat She/Her thefoxfairy@gmail.com",600,999,Ireland( ex Manchester),ElisabethNeveux,15473,False
25038,,Thu Apr 23 00:43:53 +0000 2020,coronavirus Chine,,,0,1253122387249369088,,,,fr,5469,1.253097086775681e+18,Mediavenir,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @conflits_fr:  flash  une nouvelle vague de la pandmie de #coronavirus se rpand dans la rgion du nordest de la #chine (120m hab.),https://twitter.com/iamglm_92/status/1253122387249369088,iamglm_92,🇨🇩🐺 | MIH,486,555,VLG/Manchester,iamglm_92,28774,False
26459,,Thu Apr 23 00:44:28 +0000 2020,,,,0,1253122534498803713,,,,en,117,1.2529867906565857e+18,kelechnekoff,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @kelechnekoff: should tony blair be brought back to tell us if he ever found the weapons of mass destruction.,https://twitter.com/charmz2000/status/1253122534498803713,charmz2000,I advocate for black women,400,376,"Manchester, England",charmz2000,40707,False
26766,,Thu Apr 23 00:44:36 +0000 2020,,,,0,1253122568741150721,,,,en,3,1.2531012485277e+18,monroesheriffny,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @monroesheriffny: coronavirus: your good questions answered by sheriff todd baxter  thank you @news10nbc for giving us the opportunit,https://twitter.com/Hkula1191/status/1253122568741150721,Hkula1191,Retired police sgt. / CSI. Recovering journalist. Writer/photographer/police instructor. Husband in development for 25 years. Retweets are not endorsements.,1089,3402,"Rochester, NY",Hkula1191,9112,False
28553,,Thu Apr 23 00:45:17 +0000 2020,,,,0,1253122740665671680,,,,en,9,1.2530421483852063e+18,nwlc,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @nwlc: the trump administration has systematically tried to weaken snap benefits in the last few years. these attacks were cruel, even b",https://twitter.com/SueH731/status/1253122740665671680,SueH731,,220,33,"Manchester, NJ",SueH731,128406,False
30167,,Thu Apr 23 00:45:59 +0000 2020,BuildBackBetter,,,0,1253122915933044737,,,,en,150,1.2530692638055793e+18,AndyBurnhamGM,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @andyburnhamgm: if we pitch it right, #buildbackbetter could capture the imagination of the country. it could make our recovery from thi",https://twitter.com/ManAviation1107/status/1253122915933044737,ManAviation1107,Aviation photography from Manchester and my travels! Check out my Instagram @ Manchester_Aviation1107 (27.6K) for more!,1152,480,"Manchester, United Kingdom",ManAviation1107,4680,False
32885,,Thu Apr 23 00:47:03 +0000 2020,SocialDistancing masks pregnantwomen ObGyn,,,0,1253123185303859200,,,,en,5,1.253122677491073e+18,UR_Med,"<a href=""http://www.democratandchronicle.com/"" rel=""nofollow"">rocretweet</a>","rt @ur_med: #socialdistancing, #masks and good hygiene are key for #pregnantwomen. #obgyn dr. courtney olsonchen shares preventive measure",https://twitter.com/RocCityRetweet/status/1253123185303859200,RocCityRetweet,Hi! I exist to keep everyone up to date on what #rochester denizens are saying about their city! Occasionally I gain sentience.,1474,6,"Rochester, NY",RocCityRetweet,121122,False
33062,,Thu Apr 23 00:47:07 +0000 2020,,,,0,1253123201577730048,,,,en,1755,1.2528315216159089e+18,afneil,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @afneil: a study of covid19 patients in american veterans hospitals suggests antimalarial drugs cant beat the virus: those treated w,https://twitter.com/clubmandan/status/1253123201577730048,clubmandan,"Chronically inspired musings tinged with fury. Usually concerning; MMA, Football, Hip-Hop, Grammar and whatever else whets my fingertips.
Instagram: clubmandan",523,1175,Hull / Manchester,clubmandan,14958,False
33330,,Thu Apr 23 00:47:14 +0000 2020,,,,0,1253123230698799104,,,,en,1877,1.252703455380222e+18,_rebeccaross_,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @_rebeccaross_: after lockdown im going proper off the rails and no one will be stopping me,https://twitter.com/kateyolandaxx/status/1253123230698799104,kateyolandaxx,,1629,839,"Manchester, England",kateyolandaxx,18217,False
34013,,Thu Apr 23 00:47:32 +0000 2020,,,,0,1253123306737328130,,,,en,2,1.25312055821414e+18,marcmolinaro,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @marcmolinaro: we are holding the line. with 11,583 tested, 1,897 active cases and 365 recovered since we began testing hospitalizations",https://twitter.com/licoriceswriter/status/1253123306737328130,licoriceswriter,"NYS Licensed Real Estate Salesperson Century 21 Alliance Reality,Mom,Mimi, writer by heart with a copyright. ❤️Pres.Trump in honor of my dad, a WWII VET!",978,1285,Westchester NY,licoriceswriter,37821,False
381,,Thu Apr 23 00:00:09 +0000 2020,,,,0,1253111382293110786,,,,en,162,1.2530866600630436e+18,TDucklo,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rt @tducklo: donald trump is having a bad earth day: ""with most pennsylvania voters concerned about catching coronavirus &amp; nearly sixin",https://twitter.com/steve1204/status/1253111382293110786,steve1204,"Proud pro-life Democrat....Interests:  politics, religion,quantum physics, literature,golf, baseball, philosophy...animal lover..Mattie my cat....USAF vet",2123,4965,"s. pasadena,ca",steve1204,83230,False
5116,,Thu Apr 23 00:02:03 +0000 2020,,,,0,1253111860317966336,,,,en,375,1.2531113701799608e+18,kylegriffin1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rt @kylegriffin1: ""dr. bright has not been given any information about his new role at nih,"" a source familiar said. ""he will fight to retu",https://twitter.com/steve1204/status/1253111860317966336,steve1204,"Proud pro-life Democrat....Interests:  politics, religion,quantum physics, literature,golf, baseball, philosophy...animal lover..Mattie my cat....USAF vet",2123,4965,"s. pasadena,ca",steve1204,83230,False
1502,,Thu Apr 23 00:00:37 +0000 2020,,,,0,1253111498823602176,,,,es,162,1.2489477201292616e+18,Juanmi_News,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @juanmi_news: cero de las 107 iniciativas de los capitanes a posteriori (52 pp y 55 vox) en el pleno del congreso entre enero y el 10 de,https://twitter.com/gic198/status/1253111498823602176,gic198,A veces me creo fotógrafo,208,249,"Guadalix de la Sierra, Madrid",gic198,27004,False
11055,,Thu Apr 23 00:21:27 +0000 2020,,,,0,1253116742622236673,,,,en,344,1.2530603698300846e+18,TheLastRefuge2,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @thelastrefuge2: here we go comrades....  cctv surveillance monitors with targeted loudspeaker alarms soon to declare:""proximity alert",https://twitter.com/Knuckle76134781/status/1253116742622236673,Knuckle76134781,"less government = more fun

#WWG1WGA

intolerance for stupidity 

American Bulldog",518,838,cereal city ,Knuckle76134781,48653,False
