,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_screen_name,user_description,user_followers_count,user_friends_count,user_location,user_screen_name.1,user_statuses_count,user_verified
3429,,Thu Apr 23 00:01:22 +0000 2020,DrTrumpsPandemicTVShow DonaldDeath COVID19,,,0,1253111687923634176,,,,en,146,1.2531051271640187e+18,B52Malmet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @b52malmet: in todays episode of #drtrumpspandemictvshow, #donalddeath refuses to acknowledge scientific reality that #covid19 will be",https://twitter.com/EagleGuardian2/status/1253111687923634176,EagleGuardian2,"Love animals, birdwatching and politics. Save our Democracy #Resist #VoteBlue. 🌊🏳️‍🌈🐾#DumptRump😡 No DMs",7937,8652,"Washington, USA",EagleGuardian2,245938,False
3466,,Thu Apr 23 00:01:23 +0000 2020,,,,0,1253111692692725760,,,,en,7123,1.2530366306816492e+18,Casey,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @casey: i hate the coronavirus,https://twitter.com/baseballyeli/status/1253111692692725760,baseballyeli,Brewers Baseball⚾️                                    ths ‘21🎓,102,167,wisconsin,baseballyeli,3682,False
3514,,Thu Apr 23 00:01:24 +0000 2020,,,,0,1253111696102744064,,,,en,1107,1.2527751539032064e+18,gelliottmorris,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rt @gelliottmorris: there is a mountain of evidence that shows people who watched fox news early during the covid19 outbreak were less lik,https://twitter.com/Hoosier84/status/1253111696102744064,Hoosier84,"All perspectives are mine alone: Capitalist; Canoer; Afghan-American Chamber of Commerce (AACC); Adjunct Faculty, University of Fiji, But mostly Hoosier.",1438,3565,"Washington, DC",Hoosier84,86898,False
3540,,Thu Apr 23 00:01:26 +0000 2020,,,https://www.pscp.tv/w/cW9mczFxTFFHVnJ5UkFKRUp8MXlOR2FRdmRFQlZHaqb-eSUeB0JwOEDRMRMxlSJV13xHBZ9RUeXOePGyOAnQ,0,1253111705716043778,,,,en,6169,1.2530833720389632e+18,WhiteHouse,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @whitehouse: live: press briefing with coronavirus task force https://t.co/sb1rg3e3v4,https://twitter.com/MirrorOfTimes/status/1253111705716043778,MirrorOfTimes,"History does not repeat simply, but it is surprisingly similar. Time and Results are the Touchstone.",205,2196,O Babylon,MirrorOfTimes,7989,False
3563,,Thu Apr 23 00:01:27 +0000 2020,,,,0,1253111709117661184,,,,en,1651,1.2531045471126856e+18,nowthisnews,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @nowthisnews: were trying to do the right thing, and we dont need to get attacked.  watch antilockdown protesters harass these nur",https://twitter.com/DennisGonthier/status/1253111709117661184,DennisGonthier,“Truth Crushed to Earth will Rise Again”,201,734,"Richmond, VA",DennisGonthier,2143,False
3588,,Thu Apr 23 00:01:26 +0000 2020,,,,0,1253111704562462720,,,,in,501,1.2528196279161897e+18,willsarana,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @willsarana: januari: pantau corona dengan senyap. febuari: bayar commitment fee formula e 200 milliar dengan senyap. https://t.co/jfj,https://twitter.com/arif_adinegoro/status/1253111704562462720,arif_adinegoro,P.E.A.C.E. HIRI (Malu Berbuat Buruk) dan OTTAPPA (Takut Akan Akibat Berbuat Buruk)  PENJAGA DUNIA,1334,1927,"Arizona, USA",arif_adinegoro,16425,False
3600,,Thu Apr 23 00:01:27 +0000 2020,,,,0,1253111709012762624,,,,en,3,1.2529291592963604e+18,BrianMyrieSalsa,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @brianmyriesalsa: @adamparsons sounds correct, people are latching onto the word vaccines. has to be tested, refined, tested, refined, t",https://twitter.com/no__oms/status/1253111709012762624,no__oms,👩🏻‍⚕️🦷 | 🇧🇩,526,375,"London, England",no__oms,96953,False
3627,,Thu Apr 23 00:01:28 +0000 2020,,,,0,1253111713400082433,,,,en,19553,1.2529676673608253e+18,ResistanceSean,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @resistancesean: my aunt passed away saturday. my mother is convinced it was covid 19. doctors wouldnt test her, they gave her an inhal",https://twitter.com/Tulipdog/status/1253111713400082433,Tulipdog,"Black lives matter. 
Defund the police.
Abolish ICE.
Antifa.",325,1116,Vermont,Tulipdog,18576,False
3635,,Thu Apr 23 00:01:27 +0000 2020,,,https://americanindependent.com/big-businesses-coronavirus-relief-bill-small-business-banks-cares-act-congress-covid-19/,0,1253111709557907456,,,,und,3,1.2531089914351698e+18,Bckrda,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rt @bckrda: .https://t.co/71jewad7nj @speakerpelosi @repadamschiff @jackiespeier @repjerrynadler @repjohnlewis @repkatieporter @repmaxinewa,https://twitter.com/nancy_westberg/status/1253111709557907456,nancy_westberg,"Former Democratic Campaign Professional
and Campaign Advisor
EVERYTHING BLUE",2235,5001,"Seattle,California and Montana",nancy_westberg,86904,False
3653,,Thu Apr 23 00:01:27 +0000 2020,,,,0,1253111709935513607,,,,en,596,1.2531083224688394e+18,CNN,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @cnn: this man was on a ventilator, fighting for his life. then, he received a plasma donation from a stranger and soon began to recover",https://twitter.com/Tingmanusa/status/1253111709935513607,Tingmanusa,"Jewish, Zionist, Accountant, Chicago transplant, 5 mile a week swimmer and avid weight trainer, Somewhat handsome...(very handsome) 🔯🇺🇸🇮🇱🧮👨‍💻🏊‍♂️🏋️🌈",616,2914,Tucson AZ,Tingmanusa,40197,False
3662,,Thu Apr 23 00:01:29 +0000 2020,,,,0,1253111717271388160,,,,es,144,1.2530690928247153e+18,vladomirosevic,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @vladomirosevic: esta es la sociedad poco compasiva que hemos construido... sgale dicindole a su hijo que se cague al del lado y tendr,https://twitter.com/Peart_Neal/status/1253111717271388160,Peart_Neal,"Vivo en el reino del doble estándar, un país-empresa idiocrático manejado por mafiosos snob que oprimen a su pueblo-cliente, sin importarles si sufren o mueren.",3209,3274,"$hilemacondo Spa, Fachistán SA",Peart_Neal,75923,False
3669,,Thu Apr 23 00:01:28 +0000 2020,,,,0,1253111712959680513,,,,en,34,1.2531113416966308e+18,OurRevolution,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rt @ourrevolution: the decision leaves disney staff reliant on state benefits even as the company protects executivebonus schemes and a $,https://twitter.com/renska2/status/1253111712959680513,renska2,sustained civic engagement is the only solution. voting is the minimum requirement. 🐞 #Volunteer #Organize #KnowYourRights #VoteBlue #BLM 🍑,3969,3966,NYC & greater environs,renska2,20933,False
3731,,Thu Apr 23 00:01:29 +0000 2020,,,,0,1253111718072455168,,,,en,5282,1.252353837907632e+18,naptural_mae,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @naptural_mae: remember: if your governor plans to open your state you wont see a rise in covid19 cases immediately. itll take about,https://twitter.com/blackheir__/status/1253111718072455168,blackheir__,US Army🇺🇸|Alcorn State 21💜💛,950,958,"Baton Rouge, LA",blackheir__,17422,False
3737,,Thu Apr 23 00:01:30 +0000 2020,,,,0,1253111721667047427,,,,en,528,1.252976464678523e+18,JQu4dri,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @jqu4dri: thats like asking coronavirus or covid19,https://twitter.com/glory243matondo/status/1253111721667047427,glory243matondo,"🇨🇩🇨🇩 #243gang

Arsenal, PSG

Tweet in English, french & some lingala

Compte secondaire : @glorymatondo243

post grad marketing student

TOKOOOS 🦅",1589,1431,"Camden Town, London",glory243matondo,193952,False
3748,,Thu Apr 23 00:01:31 +0000 2020,,https://twitter.com/Ei_Nerd/status/1253096391355666433/photo/1,https://www.einerd.com.br/homem-aranha-corona/,0,1253111726129713152,,,,pt,6,1.2530963913556664e+18,Ei_Nerd,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @ei_nerd: homemaranha j enfrentou 'doena de corona' nos quadrinhos; entenda https://t.co/0izkgxzyra https://t.co/ibtuqf8poy,https://twitter.com/constantineriqu/status/1253111726129713152,constantineriqu,"Admirador,Amante,Companheiro,e muito apaixonado por estas maravilhas da natureza que são as namoradinhas de todo o Brasil. E também amo Rock, Futebol,Cinema...",3283,4995,"Belo Horizonte, Brasil",constantineriqu,122079,False
3749,,Thu Apr 23 00:01:30 +0000 2020,,,,0,1253111721335586819,,,,fr,15740,1.2529284494020772e+18,Baruya_gmg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @baruya_gmg: ptdr wsh il est  cheval ddale mon frre grand galop qui va se mettre devant, en plus il ya pas de plaque dimmatriculati",https://twitter.com/israast/status/1253111721335586819,israast,Hjr,1154,316,Konoha,israast,54783,False
3771,,Thu Apr 23 00:01:31 +0000 2020,,,,0,1253111725592727552,,,,en,490,1.2529759356300534e+18,TIME,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @time: .@gretathunberg discusses coronavirus and climate on earth day: in a crisis, you put your differences aside and you act https:/",https://twitter.com/AndyShanabi18/status/1253111725592727552,AndyShanabi18,,6,51,"Quezon City, National Capital Region",AndyShanabi18,1682,False
3772,,Thu Apr 23 00:01:29 +0000 2020,,,,0,1253111718110064643,,,,en,545,1.2529726861306757e+18,neontaster,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @neontaster: israel suspends all covid testing due to shipment of defective cotton swabs from china.,https://twitter.com/barbara_crafts/status/1253111718110064643,barbara_crafts,Retired Mktg Dir to Constr Industry; Mom/Grandma; SERIOUS COOK! Major Trump Supporter! MAGA!,1612,106,"Oregon, USA",barbara_crafts,130128,False
3784,,Thu Apr 23 00:01:32 +0000 2020,,,,0,1253111729787146242,,,,en,2222,1.2530227713214136e+18,MelsWardrobe,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @melswardrobe: also remember that you may just be a narcissist and book a therapy session ,https://twitter.com/ladara_litt/status/1253111729787146242,ladara_litt,ayy lmao (she/her),242,180,"Concord, NC",ladara_litt,86942,False
3791,,Thu Apr 23 00:01:33 +0000 2020,,,,0,1253111734266744832,,,,en,1650,1.2530963992746844e+18,NBCNewsNow,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @nbcnewsnow: with many celebrities &amp; philanthropists sending money to americans struggling to get by during this pandemic, @alexanbcnews",https://twitter.com/CJHnygfan/status/1253111734266744832,CJHnygfan,"Very married. Artist, photographer. Proud American (w\British & Cherokee blood), even prouder Democrat. #RidinWithBiden #VoteBlueNoMatterWho",2405,3371,"San Antonio, TX",CJHnygfan,27690,False
3826,,Thu Apr 23 00:01:31 +0000 2020,,,,0,1253111726406373377,,,,en,552,1.2530416506469376e+18,benjaminbruce,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @benjaminbruce: dear covid 19, please go away now so that live music may resume! that is all.",https://twitter.com/inileonie/status/1253111726406373377,inileonie,sebat sambat,1460,343,Indonesia,inileonie,76100,False
3852,,Thu Apr 23 00:01:33 +0000 2020,,,,0,1253111734224564224,,,,en,40,1.2522952868331151e+18,CurtCoMedia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @curtcomedia: an inside peek into congress, cares and covid: ca congressman @reptedlieu joins mmitm and lays out his action plan to expa",https://twitter.com/DeborahCinkovi1/status/1253111734224564224,DeborahCinkovi1,"I am first of all me, I am also a loving wife, a very proud mom
love Washington state, love SEAHAWKS. 
love good food, good champagne, great deserts.",262,551,"Washington, USA",DeborahCinkovi1,20292,False
3856,,Thu Apr 23 00:01:31 +0000 2020,,,https://twitter.com/wburdebbecker/status/1253110131044352001,0,1253111726297493506,,,,en,4,1.2531113039143404e+18,onekade,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rt @onekade: and the governor does nothing. https://t.co/xzmgzcmcfu,https://twitter.com/KsKM3/status/1253111726297493506,KsKM3,#TrumpIsAWhiteSupremacist I'm a mother & I'm Pro-Choice💕Donate to an abortion fund🏳️‍🌈Dissent is patriotic 🇺🇸 🎨: IG artbymunea #SeparationOfChurchAndState,2368,1774,Boston,KsKM3,382473,False
3860,,Thu Apr 23 00:01:33 +0000 2020,,,https://twitter.com/DailyCaller/status/1252723920534454273,0,1253111734887493637,,,,en,546,1.253060949868716e+18,Public_Citizen,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rt @public_citizen: 101 countries have a lower coronavirus mortality rate than the u.s. https://t.co/rlvyxspyj1,https://twitter.com/Kempo50/status/1253111734887493637,Kempo50,"American who supports human rights, freedom & democracy not only abroad but in the United States.",1922,5001,"Washington, DC",Kempo50,138918,False
3861,,Thu Apr 23 00:01:35 +0000 2020,whistleblower COVID19 Wuhan,,,0,1253111742705602565,,,,en,92,1.252975176490324e+18,PRCAmbNL,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rt @prcambnl: dr. zhang jixian, the real  ""#whistleblower"" who first reported the cases of #covid19 in #wuhan on dec 27, 2019, shared with",https://twitter.com/SpingoGeoff/status/1253111742705602565,SpingoGeoff,Tory boy (spy Shhh!),2379,1928,"CubeCity, Londinium ",SpingoGeoff,54405,False
3886,,Thu Apr 23 00:01:34 +0000 2020,,,,0,1253111737945071618,,,,en,10187,1.2530884041889341e+18,funder,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @funder: breaking: journalist jon karl just said thats not true loudly, several times to trump during his press conference, regarding",https://twitter.com/bocasuzy/status/1253111737945071618,bocasuzy,,314,504,"Boca Raton, FL",bocasuzy,9572,False
3916,,Thu Apr 23 00:01:34 +0000 2020,,,,0,1253111737966092288,,,,en,2,1.2531110242800517e+18,oacevedooo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @oacevedooo: corona aint stoping us on making sure my baby brother has a good birthday ! love you happy birthday ! https://t.co/txia4,https://twitter.com/missjadaanicole/status/1253111737966092288,missjadaanicole,‘21 shs v bball #22 & cheer • 4L,1574,396,"San Antonio, TX",missjadaanicole,24167,False
3924,,Thu Apr 23 00:01:35 +0000 2020,,,https://www.eltiempo.com/mundo/mas-regiones/el-hambre-se-duplicaria-en-el-mundo-a-causa-del-coronavirus-486806,0,1253111742156148736,,,,und,112,1.2529707734568591e+18,MariaFdaCabal,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @mariafdacabal: https://t.co/5ieibkqmus,https://twitter.com/jhor73/status/1253111742156148736,jhor73,,2050,5000,Region Caribe,jhor73,711435,False
3943,,Thu Apr 23 00:01:36 +0000 2020,,,,0,1253111747575087104,,,,en,1019,1.2530933352434115e+18,Acosta,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rt @acosta: source familiar w dr bright situation: dr. bright has not been given any information about his new role at nih.  he will fight,https://twitter.com/MontanaVoter/status/1253111747575087104,MontanaVoter,Looking for Dems in all the wrong places; finding them instead in Twitter spaces. Hello Resistance!   NO DMs; I will not look at them or respond.,4176,4251,"Montana, USA",MontanaVoter,64852,False
3945,,Thu Apr 23 00:01:36 +0000 2020,,,,0,1253111747449368576,,,,en,19407,1.2530417235105874e+18,joshtpm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @joshtpm: las vegas mayor offers city as ""control group"", ""we offer to be a control group"" to see how many people die without social dis",https://twitter.com/brendanshowbiz/status/1253111747449368576,brendanshowbiz,Columnist at Montreal Gazette and CBC Radio's Daybreak; also pen hockey column What the Puck. Look it up! Aussi à ICI Radio-Canada Première.,9065,995,Montreal,brendanshowbiz,87569,False
3952,,Thu Apr 23 00:01:37 +0000 2020,coronavirus,,,0,1253111751089876994,,,,en,2285,1.253111060858581e+18,weijia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @weijia: dr. rick bright is a careernot politicalofficial who was leading the effort to develop a #coronavirus vaccine as the director,https://twitter.com/TheBlakeBeckham/status/1253111751089876994,TheBlakeBeckham,"Arizona is where my mind states, but it's not my state of mind.",414,99,"Tucson, AZ",TheBlakeBeckham,336135,False
3976,,Thu Apr 23 00:01:36 +0000 2020,,,,0,1253111746438389762,,,,en,1877,1.2529972602475151e+18,ida_skibenes,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @ida_skibenes: what does denmark, iceland, finland, germany, new zealand, norway and taiwan have in common? low coronavirus death rate",https://twitter.com/rjdarkknight/status/1253111746438389762,rjdarkknight,,190,241,"Pomona, CA",rjdarkknight,35393,False
3980,,Thu Apr 23 00:01:36 +0000 2020,,,,0,1253111746522279937,,,,in,16,1.253081529397338e+18,kompascom,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @kompascom: presiden joko widodo menilai menteri kesehatan terawan agus putranto sudah bekerja sangat keras dalam menangani covid19. ht,https://twitter.com/Felixsinaga/status/1253111746522279937,Felixsinaga,"Strong, high ambitions and big spirit",345,433,Indonesia,Felixsinaga,38609,False
3988,,Thu Apr 23 00:01:37 +0000 2020,,,,0,1253111750746148864,,,,en,701,1.2531108162635858e+18,SRuhle,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @sruhle: i read thisi read it again i dug down deep to what would jesus do territory?and still....no,https://twitter.com/iammyself2020/status/1253111750746148864,iammyself2020,"Justice, Equality, Acceptance ❤️ Gun Reform, Gun Sense, Common Sense 🧡 Science, History, Art 💛 Kindness, Empathy, Truth 💚 #BLM 💜 #BidenHarris2020 💙 No DMs",4715,5076,"Wisconsin, USA",iammyself2020,36550,False
4007,,Thu Apr 23 00:01:36 +0000 2020,,,,0,1253111746862043137,,,,en,579,1.2530730518868255e+18,mikandynothem,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rt @mikandynothem: retweet if you agree with @mayoroflasvegas that we need to open up las vegas and america. i work in a vegas casino. mg,https://twitter.com/CraigMcKain/status/1253111746862043137,CraigMcKain,"We Love to see decent people running the USA. Im into JC and His dad. If you follow me, I cant guarantee back, any cussing is due to lack of adjectives.",1283,293,"Wellington City, New Zealand",CraigMcKain,64579,False
4014,,Thu Apr 23 00:01:36 +0000 2020,NewGrowthPost,,,0,1253111746937663489,,,,en,5,1.2531113419355505e+18,GrowthHackers,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rt @growthhackers: #newgrowthpost @narratoio brought top 2 learnings from 12 saas businesses. including professionals from @logobly, @monet",https://twitter.com/chrystaldragon/status/1253111746937663489,chrystaldragon,The Pilion Trust Charity Chairwoman. We empower ALL socially excluded peoples towards INDEPENDENCE!!!,1339,2288,Islington London N5 1XL,chrystaldragon,70076,False
4017,,Thu Apr 23 00:01:37 +0000 2020,,,,0,1253111750804729856,,,,en,284,1.2530993959538975e+18,JohnJHarwood,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @johnjharwood: trump says national chorus of demands for more coronavirus testing partly motivated by desire to make him look bad politi,https://twitter.com/Craig89855473/status/1253111750804729856,Craig89855473,"Hoping we all survive November 3, 2020. Best thing about Hawaii: being part of a multicultural society where we embrace and celebrate our differences.",188,554,"Honolulu, HI",Craig89855473,4875,False
4032,,Thu Apr 23 00:01:37 +0000 2020,,,,0,1253111751404642307,,,,en,1134,1.2528894626374615e+18,AdvoBarryRoux,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rt @advobarryroux: this coronavirus reveals to us that theres nothing wrong with eskom, increase in social grant is possibl even free educ",https://twitter.com/G_OfficialZA/status/1253111751404642307,G_OfficialZA,Xhosa 👑,3976,4279,"Bloemfontein, South Africa",G_OfficialZA,2143,False
4033,,Thu Apr 23 00:01:38 +0000 2020,,,,0,1253111754948829185,,,,es,336,1.2531115421298647e+18,norabar,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rt @norabar: llegaron los nmeros de hoy reporte vespertino sobre covid del @msalnacion se confirmaron 144 nuevos casos suman 3.288 p,https://twitter.com/FerPazMonzon/status/1253111754948829185,FerPazMonzon,"Tuiteo cosas serias y tambien boludeces Deportista #UBAVoley
#IngenieriaQuimica #UBA #TodoRojo 😈👹🔴🔴 #Tenis🎾",535,911,"San Javier, Misiones",FerPazMonzon,47911,False
4055,,Thu Apr 23 00:01:38 +0000 2020,DesafíoTierra,,,0,1253111755737387009,,,,es,35,1.25310261424341e+18,CNNChile,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @cnnchile: #desafotierra | greta thunberg y da de la tierra: la crisis del coronavirus nos ha demostrado que nuestra sociedad no es s,https://twitter.com/soyrecoletano/status/1253111755737387009,soyrecoletano,"Constructor, Informático y Comunicador Social. Estudió en Liceo Lastarria y en la PUC. Madre Mapuche. Dirigente Social en Recoleta. Trabaja los 365 días del año",752,320,Patronato Recoleta Chile,soyrecoletano,80442,False
4091,,Thu Apr 23 00:01:39 +0000 2020,,,,0,1253111759809810432,,,,en,66,1.2530279792755016e+18,sahilkapur,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rt @sahilkapur: apnorc poll shows overwhelmingly support across party affiliation for stayathome orders to fight covid19.the latest e,https://twitter.com/waqueau1/status/1253111759809810432,waqueau1,"Employment marketing and branding evangelist doing business as MBrandSF. Husband, father, Giants fan, gearhead.",2486,3363,"Half Moon Bay, CA",waqueau1,13681,False
4092,,Thu Apr 23 00:01:38 +0000 2020,,,,0,1253111755305172992,,,,en,3744,1.2530972784468255e+18,Liz_Wheeler,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @liz_wheeler: aoc says people should refuse to go back to work.not because of covid19.because... well, listen to it yourself.http",https://twitter.com/InSurfCity/status/1253111755305172992,InSurfCity,"#WakeUpCalifornia Democrats have & continue to lie to the American people!
#MAGA2020 🇺🇸🇮🇱🇺🇸🇮🇱 #KAG
#WakeUpAmerica Enough is Enough! 
#MAGA",4214,4789,"Huntington Beach, CA..SurfCity",InSurfCity,22402,False
4100,,Thu Apr 23 00:01:39 +0000 2020,,,,0,1253111759608537088,,,,es,2559,1.2527520740283105e+18,ken0__ap,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @ken0__ap: jajsjs huevos los veo en el otro lado que pinche asco,https://twitter.com/fteileen/status/1253111759608537088,fteileen,«But wishes are only granted in fairy tales»,150,186,"Monterrey, Nuevo León",fteileen,7153,False
4167,,Thu Apr 23 00:01:40 +0000 2020,,,,0,1253111764071243777,,,,in,1290,1.2531028073825034e+18,Dennysiregar7,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rt @dennysiregar7: dibalik menurunnya dukungan pendukung @jokowi kpd presidennya hanya karena dia dianggap lambat tangani corona, @prabowo",https://twitter.com/agaleamote/status/1253111764071243777,agaleamote,belajar mengajar | membaca melatih | seni peran | jajan jalan | solidaritas tuntas,100,392,"Tangerang, Indonesia",agaleamote,16165,False
4169,,Thu Apr 23 00:01:40 +0000 2020,,,https://www.timesofisrael.com/us-alerted-israel-nato-to-disease-outbreak-in-china-in-november-report/,0,1253111763479883776,,,,en,1,1.2529358651871846e+18,M_and_Mz_World,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rt @m_and_mz_world: us alerted israel, nato to disease outbreak in china in november  tv report https://t.co/rhwtlfepi5 @timesofisrael",https://twitter.com/savant_idiom/status/1253111763479883776,savant_idiom,"Ld. Singr/Guitar “The Chumpmonks"" (SF ‘75 -'95) Google: ""Jondalf Thrasher"" - Last MKUltra trained ‘Remote Viewer' - AntiFa ‘manning the barricades’ for 50 yrs!",1082,1717,"Bumphuq, Arizona, USA",savant_idiom,14191,False
4193,,Thu Apr 23 00:01:42 +0000 2020,,,,0,1253111772015460358,,,,en,15906,1.253081364666159e+18,RepAdamSchiff,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rt @repadamschiff: we all hope, again and again, that weve seen the worst this president has to offer.and then he sinks lower.if trump",https://twitter.com/liendi11/status/1253111772015460358,liendi11,Every day is a new day. May we create a better place for us all.+1,991,1889,wisconsin,liendi11,12339,False
4244,,Thu Apr 23 00:01:42 +0000 2020,,,,0,1253111772128718851,,,,en,949,1.2530703224982528e+18,richardhorton1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @richardhorton1: dear cobra  we are seriously worried that the advice you are receiving is not considering evidence from nonuk scienti,https://twitter.com/kavitar/status/1253111772128718851,kavitar,"Voicefirst!! Voxta #AI speech recognition,  ex journalist @BBC @BBCNewsnight,  London/ India, #good food, #cooking,  #travel  https://t.co/1UkhFnR7qM",445,1790,"London, England",kavitar,1949,False
4295,,Thu Apr 23 00:01:44 +0000 2020,,,https://bit.ly/3eHvrdZ,0,1253111779900755974,,,,en,309,1.2529497321183642e+18,HoustonChron,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rt @houstonchron: exclusive: harris county to require masks in public for 30 days as coronavirus nears peak https://t.co/nibsb9fkzn,https://twitter.com/fatcr0wsnest/status/1253111779900755974,fatcr0wsnest,"too many opinions
~ ||
♠️ace in love with SPACE♠️ || 

find my art @fatcr0w || 
comic creators discord:  https://t.co/wFmOlDi77T",497,963,"Houston, TX",fatcr0wsnest,125570,False
4305,,Thu Apr 23 00:01:44 +0000 2020,,,,0,1253111779984539650,,,,en,5500,1.2531092784680796e+18,joshtpm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt @joshtpm: and there it is: mcconnell announces he wants to use the covid19 crisis to force blue states and municipalities into bankruptc,https://twitter.com/argusdog1206/status/1253111779984539650,argusdog1206,"Who controls the past’ ran the Party slogan, ‘controls the future: who controls the present controls the past.'”",1784,3200,"Richmond, VA",argusdog1206,233418,False
4325,,Thu Apr 23 00:01:43 +0000 2020,covid,,,0,1253111776712945665,,,,en,3,1.253027787444613e+18,FrmerAtHerTable,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @frmerathertable: why isnt anyone talking about this aspect of #covid ? the #1 predictor of early mortality is the perception of lone,https://twitter.com/DavidMacTaggar1/status/1253111776712945665,DavidMacTaggar1,"@usaskplsc MSc student developing drone based tools for forage breeding, 4-H Enthusiast. Passionate about agriculture, youth leadership, soil, and plants",512,1134,"Saskatoon, Saskatchewan",DavidMacTaggar1,1593,False
4366,,Thu Apr 23 00:01:46 +0000 2020,,,,0,1253111789513932800,,,,in,504,1.2528728881488814e+18,jansen_jsp,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt @jansen_jsp: bukan hanya krn ditengah corona disituasi normalpun pelatihan online menelan uang triliunan begini pasti akan ditentang pak,https://twitter.com/abdullah_rasy/status/1253111789513932800,abdullah_rasy,"Kepala Biro Perhubungan 
DPP Partai Demokrat",24806,366,"DKI Jakarta, Indonesia",abdullah_rasy,26091,False
