,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_screen_name,user_description,user_followers_count,user_friends_count,user_location,user_screen_name.1,user_statuses_count,user_verified
22182,,Thu Apr 23 00:42:43 +0000 2020,,,https://elpais.com/sociedad/2020-04-22/ultima-hora-del-coronavirus-en-espana-y-el-mundo-en-directo.html?ssm=FB_CM,0,1253122094679961600,,,,und,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://t.co/vvzswed2hx,https://twitter.com/PDSamu/status/1253122094679961600,PDSamu,"Auxiliar💊 Fútbol⚽ Motor🚗 Basket🏀 Music🎶 Murga🎺 Terror/Comedia🎬 Mar🌊 Campo🌲 Risa🤣 UDLP💛💙
♌21-08-92🎂 Z🍼 L🌠",361,1244,"Gran Canaria,the paradise...",PDSamu,54110,False
2640,,Thu Apr 23 00:01:02 +0000 2020,,,,0,1253111604390100992,SympLySimi,1.253110640123818e+18,26216972.0,en,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@symplysimi please help me with anything this lockdown is causing big hunger please 3086315330,https://twitter.com/SnowSmith19/status/1253111604390100992,SnowSmith19,ask me anything you want to know about me thank you I love all my friends god bless you,620,3751,delta State Nigeria,SnowSmith19,100,False
31933,,Thu Apr 23 00:46:39 +0000 2020,,https://twitter.com/thetaylight/status/1253123084472770560/photo/1,,12,1253123084472770560,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lockdown mood https://t.co/lqnkdl9cai,https://twitter.com/thetaylight/status/1253123084472770560,thetaylight,"🤍 “𝐣𝐮𝐬𝐭 𝐛𝐞 𝐲𝐨𝐮𝐫𝐬𝐞𝐥𝐟, 𝐭𝐡𝐞𝐫𝐞 𝐢𝐬 𝐧𝐨 𝐨𝐧𝐞 𝐛𝐞𝐭𝐭𝐞𝐫” rep tour london • capital jbb 2019 • lover fest 🇬🇧🇪🇸 she/her",11501,8629,taylor liked 23.07.20,thetaylight,47162,False
25585,,Thu Apr 23 00:44:07 +0000 2020,,,,0,1253122445923414017,lovemoz1,1.253122291560362e+18,1.1883128228511048e+18,en,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@gcworth @madqueenshow @jaimesachiko @bearcub101 @brasilmagic 5/ find your study subjects limited. in the meantime i suggest looking at other even more spectacular species, like ""elephants"", ""giraffes"", ""lions"". i'm sure you'll really enjoy them!. oh, btw, if you find out anything about ""corona viruses"" in bats, we'd really, really,",https://twitter.com/lovemoz1/status/1253122445923414017,lovemoz1,"NTHE,#PolynesieduCoeur #geology #zoology African Wildlife,Research Asst NCAR,MAJOR #JacksonBrowne Fan🎸#BanTrophyHunting #FrenchPolynesia Blkd by Michael Mann",959,2021,🌴Moorea in the past/future,lovemoz1,24075,False
28322,,Thu Apr 23 00:45:12 +0000 2020,,,,5,1253122719153033220,WolvesFM,1.2531219806997217e+18,1.244905375972954e+18,es,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grupo c argentina croacia jamaica chinala  de messi, lautaro y dybala. la  de kovacic, brekalo y petkovic. la  de leon bailey y bob marley. la  del covid19.",https://twitter.com/WolvesFM/status/1253122719153033220,WolvesFM,Equipo de Football Manager participando en la Primera División de la @Bayaspiliga | DT: @pperezgrinman,167,158,"Wolverhampton, England",WolvesFM,832,False
2283,,Thu Apr 23 00:00:54 +0000 2020,,,,0,1253111569992556545,findshorty,1.2530470201154273e+18,19174550.0,en,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@findshorty @jaggybushes @lucy_sher every country has reacted in their own way. for example sweden has no lockdown. some are starting to ease their lockdowns. are we that unique?,https://twitter.com/coriandermardi/status/1253111569992556545,coriandermardi,"Scottish: Cats,Garden,Tropical fish. Punk, B52s, Roxy Music, Talk.Heads, F. Mac, Bach, Mozart, Mod.Jazz, Brexiteer,Hate Globalism,lack of housing.",912,1272,Brighton  East sussex,coriandermardi,23736,False
33964,,Thu Apr 23 00:47:30 +0000 2020,,,https://www.bbc.co.uk/news/health-52388684,0,1253123297950212101,,,,en,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","the left paints pictures of nurses having to give bed baths to covid patients in the buff! due to a 'shortage' of ppe when its not the entire truth of the matter, disgraceful to politically weaponise deaths that occur due to the nature of the virus. periodhttps://t.co/dcrlxou6ko",https://twitter.com/rusty_cee/status/1253123297950212101,rusty_cee,"DJ, FFC/Worthing FC supporter, FA qualified coach, poker player & dad of 3. all views are my own",618,867,sunny sussex,rusty_cee,18872,False
1100,,Thu Apr 23 00:00:26 +0000 2020,,,https://www.newsweek.com/new-york-governor-cuomo-says-state-no-longer-needs-usns-comfort-coronavirus-hospitalizations-fall-1499340 https://twitter.com/G44NZ/status/1246937290519306240,0,1253111452686340098,,,,en,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",see.... they never needed that ship. the world got caught up in the propaganda surrounding the virus https://t.co/fq7hlrzphv https://t.co/knmn36qsny,https://twitter.com/G44NZ/status/1253111452686340098,G44NZ,CORONA VIRUS is PROPAGANDA from CHINA 🙃 https://t.co/eTKj7Ib0wr,105,194,Walmart,G44NZ,8757,False
1413,,Thu Apr 23 00:00:35 +0000 2020,,,https://www.newsweek.com/new-york-governor-cuomo-says-state-no-longer-needs-usns-comfort-coronavirus-hospitalizations-fall-1499340,1,1253111491269541888,,,,en,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",new york governor cuomo says state no longer needs usns comfort as coronavirus sospitalizations fall https://t.co/fq7hlrhntl,https://twitter.com/G44NZ/status/1253111491269541888,G44NZ,CORONA VIRUS is PROPAGANDA from CHINA 🙃 https://t.co/eTKj7Ib0wr,105,194,Walmart,G44NZ,8757,False
6795,,Thu Apr 23 00:02:44 +0000 2020,Cybersecurity COVID19,https://twitter.com/ozneteco/status/1253112031785488387/photo/1,https://oal.lu/BDT4X,0,1253112031785488387,,,,en,0,,,"<a href=""https://www.zift123.com"" rel=""nofollow"">Zift Platform</a>",#cybersecurity takes the win during #covid19. 33% of cryptocurrency scammer revenue wiped out by the pandemic. https://t.co/bp8528arzv https://t.co/7sntxvqnbj,https://twitter.com/ozneteco/status/1253112031785488387,ozneteco,OzNet Systems is an Eco-friendly IT company with focus on IT sustainability.  We help companies go Green with our products and services.,137,45,"La Palma, CA US",ozneteco,13510,False
7603,,Thu Apr 23 00:03:04 +0000 2020,,https://twitter.com/mallorcainforma/status/1253112115314880512/photo/1,http://dlvr.it/RVGwCv,0,1253112115314880512,,,,es,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","el mundo:  la 'superabuela' elisa vence al covid19 a sus 104 aos: ""ni se ha enterado de lo que tena, algo de fiebre y hala"" https://t.co/snera5cjnt @elmundobaleares https://t.co/zx1fx6cur2",https://twitter.com/mallorcainforma/status/1253112115314880512,mallorcainforma,El periódico de los periódicos - redaccion@mallorcainforma.com,866,814,Palma de Mallorca,mallorcainforma,110510,False
14571,,Thu Apr 23 00:22:54 +0000 2020,,,https://twitter.com/blogdosakamoto/status/1252947241641394176,0,1253117107497250816,,,,pt,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",enquanto  a famlia dos outros  fake. https://t.co/anfexjp8le,https://twitter.com/anastroluz/status/1253117107497250816,anastroluz,"A coragem de ser você mesmo em qualquer cenário, em qualquer contexto e sem se importar com quem estamos vai nos permitir preservar a nossa identidade.",1218,1564,Palmas,anastroluz,639,False
20333,,Thu Apr 23 00:25:13 +0000 2020,,,,0,1253117686873231365,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",white people love spreading diseases so much they even beat out asia in total positive cases of corona ,https://twitter.com/Jollibee_Junkie/status/1253117686873231365,Jollibee_Junkie,🇵🇭,1069,655,"Walmart Self-Checkout, IL",Jollibee_Junkie,111460,False
20689,,Thu Apr 23 00:25:21 +0000 2020,,,https://www.dailywire.com/news/epidemiologist-behind-highly-cited-coronavirus-model-admits-he-was-wrong-drastically-revises-model,0,1253117723149848577,SydWalker,1.2531036875488215e+18,24617059.0,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@sydwalker the ones which started this whole panic frenzie over the evil virus. they have been wrong about every aspect. when it began circulation, how contagious it is, how many people it would kill...everything. https://t.co/hy35r2pdry",https://twitter.com/theladychuck/status/1253117723149848577,theladychuck,"Enthusiast, Pirate, Chaos Agent & Medical Guerrilla. Lover of all things snark & justice. All your beliefs r formed by sophisticated marketing. you’re welcome.",494,1068,Probably the bathroom,theladychuck,20002,False
1298,,Thu Apr 23 00:00:31 +0000 2020,,,,0,1253111474807070727,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",why tf folks giving out boots during a pandemic anyway!? the hell ,https://twitter.com/_BreezyOG/status/1253111474807070727,_BreezyOG,@glowcandlebar #JCSUAlum  •• my sometimes crazy tweets are my own and do not reflect my employer.,1276,1457,atlanta ✈ charlotte,_BreezyOG,116941,False
30702,,Thu Apr 23 00:46:11 +0000 2020,,,https://eldia.com.do/que-son-las-pruebas-de-anticuerpos-contra-el-covid-19-que-llegaran-al-pais-y-que-significan-para-los-recuperados/,0,1253122963416604673,,,,es,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",qu son las pruebas de anticuerpos contra el covid19 que llegarn al pas y qu significan para los recuperados? https://t.co/qbm1ivb0gc va @eldia_do,https://twitter.com/edwindelrosario/status/1253122963416604673,edwindelrosario,"""Del otoño aprendí que aunque las hojas caigan, el árbol sigue de pie"".",367,4472,new york.,edwindelrosario,16182,False
33527,,Thu Apr 23 00:47:20 +0000 2020,,,https://twitter.com/herszenhorn/status/1252966669019906048,3,1253123256552480768,,,,en,2,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",we are so fucked https://t.co/teegznv0so,https://twitter.com/tindsaylue/status/1253123256552480768,tindsaylue,"snarky spinster

she/her

art: https://t.co/VBQgmmt0lq",505,1827,yorkshire,tindsaylue,16986,False
1100,,Thu Apr 23 00:00:26 +0000 2020,,,https://www.newsweek.com/new-york-governor-cuomo-says-state-no-longer-needs-usns-comfort-coronavirus-hospitalizations-fall-1499340 https://twitter.com/G44NZ/status/1246937290519306240,0,1253111452686340098,,,,en,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",see.... they never needed that ship. the world got caught up in the propaganda surrounding the virus https://t.co/fq7hlrzphv https://t.co/knmn36qsny,https://twitter.com/G44NZ/status/1253111452686340098,G44NZ,CORONA VIRUS is PROPAGANDA from CHINA 🙃 https://t.co/eTKj7Ib0wr,105,194,Walmart,G44NZ,8757,False
1413,,Thu Apr 23 00:00:35 +0000 2020,,,https://www.newsweek.com/new-york-governor-cuomo-says-state-no-longer-needs-usns-comfort-coronavirus-hospitalizations-fall-1499340,1,1253111491269541888,,,,en,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",new york governor cuomo says state no longer needs usns comfort as coronavirus sospitalizations fall https://t.co/fq7hlrhntl,https://twitter.com/G44NZ/status/1253111491269541888,G44NZ,CORONA VIRUS is PROPAGANDA from CHINA 🙃 https://t.co/eTKj7Ib0wr,105,194,Walmart,G44NZ,8757,False
6795,,Thu Apr 23 00:02:44 +0000 2020,Cybersecurity COVID19,https://twitter.com/ozneteco/status/1253112031785488387/photo/1,https://oal.lu/BDT4X,0,1253112031785488387,,,,en,0,,,"<a href=""https://www.zift123.com"" rel=""nofollow"">Zift Platform</a>",#cybersecurity takes the win during #covid19. 33% of cryptocurrency scammer revenue wiped out by the pandemic. https://t.co/bp8528arzv https://t.co/7sntxvqnbj,https://twitter.com/ozneteco/status/1253112031785488387,ozneteco,OzNet Systems is an Eco-friendly IT company with focus on IT sustainability.  We help companies go Green with our products and services.,137,45,"La Palma, CA US",ozneteco,13510,False
7603,,Thu Apr 23 00:03:04 +0000 2020,,https://twitter.com/mallorcainforma/status/1253112115314880512/photo/1,http://dlvr.it/RVGwCv,0,1253112115314880512,,,,es,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","el mundo:  la 'superabuela' elisa vence al covid19 a sus 104 aos: ""ni se ha enterado de lo que tena, algo de fiebre y hala"" https://t.co/snera5cjnt @elmundobaleares https://t.co/zx1fx6cur2",https://twitter.com/mallorcainforma/status/1253112115314880512,mallorcainforma,El periódico de los periódicos - redaccion@mallorcainforma.com,866,814,Palma de Mallorca,mallorcainforma,110510,False
14571,,Thu Apr 23 00:22:54 +0000 2020,,,https://twitter.com/blogdosakamoto/status/1252947241641394176,0,1253117107497250816,,,,pt,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",enquanto  a famlia dos outros  fake. https://t.co/anfexjp8le,https://twitter.com/anastroluz/status/1253117107497250816,anastroluz,"A coragem de ser você mesmo em qualquer cenário, em qualquer contexto e sem se importar com quem estamos vai nos permitir preservar a nossa identidade.",1218,1564,Palmas,anastroluz,639,False
20333,,Thu Apr 23 00:25:13 +0000 2020,,,,0,1253117686873231365,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",white people love spreading diseases so much they even beat out asia in total positive cases of corona ,https://twitter.com/Jollibee_Junkie/status/1253117686873231365,Jollibee_Junkie,🇵🇭,1069,655,"Walmart Self-Checkout, IL",Jollibee_Junkie,111460,False
319,,Thu Apr 23 00:00:06 +0000 2020,tradedeal selfishcunts,,https://twitter.com/Mandoline_Blue/status/1252998851629326336,0,1253111368993079297,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fu*kwit johnson doesnt realise trump will fu*k him over as soon as look at him! #tradedeal #selfishcunts https://t.co/jhcix2akvn,https://twitter.com/AliciaK78594734/status/1253111368993079297,AliciaK78594734,Retired Nurse. European. Hate Capitalism.,146,243,"Salisbury, England",AliciaK78594734,8104,False
1947,,Thu Apr 23 00:00:47 +0000 2020,,,,11,1253111541844652037,WilkesSouth,1.2529018666163569e+18,1.19030388656273e+18,en,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@wilkessouth @sandwellskidder @ericj2016 @leadersandwell hope you picked it up and put it in a bin after youd finished taking photos of it. if this is the worst thing you see during the pandemic then youve been spared.,https://twitter.com/JohnEdwards33/status/1253111541844652037,JohnEdwards33,Labour Councillor for 42 years. Member of West Midlands Fire and Rescue Authority and former firefighter. Allergic to bigots. Socialist. Thank you Jeremy🌹,41810,34937,"Wednesbury Town, Sandwell, UK",JohnEdwards33,66028,False
11476,,Thu Apr 23 00:21:38 +0000 2020,,,https://twitter.com/Emily_Mattress/status/1252901024324554752,1,1253116788461707265,,,,en,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","the nhs should never of been in this position , locking down even one week earlier would of made a huge differencethe curent plan of filling up the nhs beds only makes sense if you were going for herd imunity !the goverment got caught with its pants down ! https://t.co/est0ewsuzv",https://twitter.com/bodhititus2019/status/1253116788461707265,bodhititus2019,"Well don't go around tonight
Torys bound to take your life
There's a bad moon on the rise, all right",1615,3091,aylesbury,bodhititus2019,20412,False
19967,,Thu Apr 23 00:25:03 +0000 2020,LukeCombs,,https://froggy999.iheart.com/content/2020-04-21-luke-combs-is-living-the-redneck-dream-while-social-distancing/,0,1253117648151478274,,,,en,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","#lukecombs is making the most of his time at home, bringing livestream shows to fans and ""living the redneck dream.""https://t.co/yyw6kx4i0y",https://twitter.com/froggy999fm/status/1253117648151478274,froggy999fm,#1 for Country on Delmarva with Whiskey & Randy in the Morning 🐸 #DelmarvaCountry,1399,1172,"Salisbury, MD",froggy999fm,20704,False
394,,Thu Apr 23 00:00:09 +0000 2020,covid2019 coronavirus,,https://www.etsy.com/listing/776172584/finest-alcohol-quarantine-card-social?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=funny+hand+sanitizers&ref=sr_gallery-1-5&organic_search_click=1&bes=1,0,1253111381919961088,,,,und,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#covid2019 #coronavirus https://t.co/s9m6pjmp2r,https://twitter.com/Stephan33712452/status/1253111381919961088,Stephan33712452,"""Just an idea""  = 2020 trigger words",849,1319,"chelsea, mi",Stephan33712452,10529,False
3038,,Thu Apr 23 00:01:12 +0000 2020,,,https://www.etsy.com/listing/798024651/funny-mothers-day-card?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=funny+hand+sanitizers&ref=sr_gallery-1-10&organic_search_click=1,0,1253111646278635522,,,,en,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",covid mom  / corona mothers day 2020https://t.co/ihk3zm6pih,https://twitter.com/Stephan33712452/status/1253111646278635522,Stephan33712452,"""Just an idea""  = 2020 trigger words",849,1319,"chelsea, mi",Stephan33712452,10529,False
5763,,Thu Apr 23 00:02:19 +0000 2020,COVID19 Corona CoronavirusUSA,https://twitter.com/Stephan33712452/status/1253111927053651970/photo/1,,0,1253111927053651970,,,,en,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",only it's still habbening #covid19 #corona #coronavirususa https://t.co/iylg5rpriw,https://twitter.com/Stephan33712452/status/1253111927053651970,Stephan33712452,"""Just an idea""  = 2020 trigger words",849,1319,"chelsea, mi",Stephan33712452,10529,False
10716,,Thu Apr 23 00:21:19 +0000 2020,,,https://twitter.com/AldoSterone111/status/1253057055855951873,0,1253116708342181888,,,,fr,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mon dieu le cdc ,regardez monde . https://t.co/kiaywahdig",https://twitter.com/fafaphil54/status/1253116708342181888,fafaphil54,"Pour une grande France,contre l'antisémitisme contre homophobie,la famille,nos racines le respect de nos idées pour notre pays La FRANCE",2370,3502,lorraine,fafaphil54,18968,False
11273,,Thu Apr 23 00:21:34 +0000 2020,,,https://twitter.com/SenWarren/status/1253115215975198729,0,1253116771617443840,ewarren,,357606935.0,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ewarren thank you ! https://t.co/w0e9islfow,https://twitter.com/bonkktracy/status/1253116771617443840,bonkktracy,🗣union activist !Iupat working class progressive !1 job should be enough!👷‍♀️a struggle for one is a struggle for all. I am the 99% . democratic socialist .,362,1123,"Willowbrook, IL",bonkktracy,8014,False
11450,,Thu Apr 23 00:21:37 +0000 2020,,,,1,1253116783961104384,mgafni,1.2528157978665288e+18,37040329.0,en,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@mgafni @benshapiro @erinallday @matthewkawahara @sfchronicle omg  did the coroner then get sick and countless others?  or is it possible that it was a false positive . . . or just an attempt to monetize death by labeling it covid19sho me the proof, i'm calling bullshit",https://twitter.com/Harrold_Ballsak/status/1253116783961104384,Harrold_Ballsak,Just a Ballsak in a world full of Dicks,14,662,Beans below the Frank,Harrold_Ballsak,5731,False
12392,,Thu Apr 23 00:22:00 +0000 2020,,,,1,1253116880438640640,superscuba83,1.2530819244128707e+18,54544807.0,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@superscuba83 everyone is handling this pandemic differently. these workers are stressed &amp; they deserve some kind of release. they probably shouldnt have posted the videos but they deserve some kind of outlet &amp; it just happens to be tik tok. im sure there are other staff tending to patients.,https://twitter.com/MeMeMcClellan/status/1253116880438640640,MeMeMcClellan,"Perseverance, Humility and Love",75,463,The Sunflower State,MeMeMcClellan,1593,False
4317,,Thu Apr 23 00:01:45 +0000 2020,,,https://twitter.com/KakekHalal/status/1252919373825601539,0,1253111784870834176,MardaniAliSera,,122020937.0,in,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mardanialisera ini d kritik jg bos.... jangan cm k jokowi https://t.co/9uom9fikt3,https://twitter.com/AdiHaryawan/status/1253111784870834176,AdiHaryawan,Santai saja,109,245,Kemayoran Jakarta Pusat,AdiHaryawan,7637,False
0,,Thu Apr 23 00:00:00 +0000 2020,,,https://www.spokesman.com/stories/2020/apr/21/washington-idaho-colleges-to-receive-281-million-f/,7,1253111343638609922,,,,en,2,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",colleges and universities in washington and idaho are expected to receive about $281 million from a federal stimulus package aimed at dampening the economic impact of the covid19 pandemic. https://t.co/yhvhjh6muy,https://twitter.com/SpokesmanReview/status/1253111343638609922,SpokesmanReview,"The region’s only daily newspaper, covering news, sports and life in Eastern Washington and North Idaho since 1883.",59575,1495,"Spokane, WA",SpokesmanReview,59531,False
109,,Thu Apr 23 00:00:02 +0000 2020,Supermarket Pandemic coronavirus grocery innovation processes awareness,,https://lnkd.in/e_MtuaK,0,1253111352425676802,,,,en,1,,,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","the #supermarket after the #pandemic  the #coronavirus will change #grocery stores, and probably not for the better.  #innovation #processes #awareness https://t.co/6c04lfev6b",https://twitter.com/JFortin670/status/1253111352425676802,JFortin670,"Semi-Retired, Fmr. LEO, 2LT US Army MP, USAF, CMA class of 1988.  Executive, Entrepreneur, Lifetime Learner, Fmr. Official",11179,12809,"Spokane Valley, WA",JFortin670,88481,False
4177,,Thu Apr 23 00:01:41 +0000 2020,,,https://www.nytimes.com/2020/04/21/world/asia/coronavirus-south-china-sea-warships.html,0,1253111767950999552,,,,nl,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",event mei?https://t.co/kitjl17s3k,https://twitter.com/shinzln/status/1253111767950999552,shinzln,Funny yellow dog,18,330,"Morioka-shi, Iwate",shinzln,1169,False
12425,,Thu Apr 23 00:22:02 +0000 2020,CytoDyn Leronlimab PRO140 HIV AIDS COVID19 FDA WuhanVirus FastTrack eIND CytokineStorm Cancer,,https://aidsinfo.nih.gov/drugs/423/leronlimab/0/professional,1,1253116888579821569,,,,en,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nih on leronlimab: offering information on hiv/aids treatment, prevention, and research https://t.co/k0vqgoma20 #cytodyn #leronlimab #pro140 #hiv #aids #covid19 #fda #wuhanvirus #fasttrack #eind #cytokinestorm #cancer",https://twitter.com/shieldliberty/status/1253116888579821569,shieldliberty,"#LERONLIMAB BINDS TO CCR5: FIGHTS HIV, COVID-19 & CANCER. See https://t.co/kAF7kpGj8S. https://t.co/q8org87jyX ""WE NEED LERONLIMAB NOW!""",349,951,"Spokane, WA USA",shieldliberty,6637,False
21217,,Thu Apr 23 00:25:32 +0000 2020,,,http://USA.GOV,0,1253117769576378368,SecBernhardt,1.2530063490316083e+18,8.21456935421694e+17,en,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@secbernhardt @interior @realdonaldtrump @vp as tweeted earlier about health issues to https://t.co/ngycq2vm5g, i hope covid19 will not be difficult to restrain; but certain rules as posted tweets earlier will help much.",https://twitter.com/DDebnth/status/1253117769576378368,DDebnth,drskdebnath123@gmail.com,21,11,"Bokakhat, Assam",DDebnth,11383,False
32201,,Thu Apr 23 00:46:48 +0000 2020,,,https://trib.al/m0MGV6m,0,1253123121806299138,,,,en,0,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",inslee defends stayathome order as some voice opposition https://t.co/yn4m5e50zn,https://twitter.com/SpokanePatch/status/1253123121806299138,SpokanePatch,"Local news, alerts, events and more. We're your source for all things Spokane.",32,0,"Spokane, WA",SpokanePatch,4552,False
32517,,Thu Apr 23 00:46:55 +0000 2020,,,,0,1253123152005095424,GovSisolak,,1.080586433088258e+18,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@govsisolak is the lockdown going to be extended until may 15th???,https://twitter.com/cahawaiian/status/1253123152005095424,cahawaiian,,43,651,"Spokane, WA",cahawaiian,48,False
9605,,Thu Apr 23 00:20:52 +0000 2020,,https://twitter.com/sylvainmonette1/status/1253116594999435264/photo/1,,2,1253116594999435264,CathFournierQc,1.253046703449682e+18,36588729.0,fr,1,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@cathfournierqc bizarre si ont regarde les chiffre de plusieurs annes en arrire et aujourdhui avec le covid https://t.co/wjvjxhc3pv,https://twitter.com/sylvainmonette1/status/1253116594999435264,sylvainmonette1,,8,155,val-d'or,sylvainmonette1,62,False
413,,Thu Apr 23 00:00:10 +0000 2020,,,https://www.cnn.com/2020/04/22/politics/las-vegas-mayor-social-distancing-cnntv/index.html,0,1253111385480998924,,,,und,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://t.co/sa1yawlxkf,https://twitter.com/lilstuffParsons/status/1253111385480998924,lilstuffParsons,Sitting on life's fence is not an option! Now is the time for all good men to come to the aid of their country!❤️ The Blue Wave Season is approaching!🙄🙄🙄,2362,4017,"Charleston, SC",lilstuffParsons,13148,False
33651,,Thu Apr 23 00:47:22 +0000 2020,,,https://www.cnbc.com/2020/04/22/no-lockdown-in-sweden-but-stockholm-could-see-herd-immunity-in-weeks.html,0,1253123264269946880,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",swedens approach to herd immunity showing positive signs.https://t.co/m3adm3irmk,https://twitter.com/WX_Eric2018/status/1253123264269946880,WX_Eric2018,Meteorologist ⛈ | OSU fan ⭕️🙌🏻 | Dog dad 🐶 | Volleyball addict 🏐 | Living in paradise 🌴 ☀️,389,991,"Charleston, SC",WX_Eric2018,4043,False
3888,,Thu Apr 23 00:01:35 +0000 2020,,,,6,1253111742600626176,,,,en,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","despite ye olde pandemic, i have showered, fixed my hair, and dressed in a different set of clothes every damn day just to feel normal. day 37 + work emergency finally broke me. been working since 7 a.m. and have yet to shower or change out of the shirt i slept in. oops.",https://twitter.com/shrzde/status/1253111742600626176,shrzde,combat salacious removal,82,216,san francisco,shrzde,783,False
19385,,Thu Apr 23 00:24:49 +0000 2020,,,,45,1253117589397487616,jeremysliew,1.253117292478468e+18,23976717.0,en,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","5/ so that leaves just a sixth of my time for meeting new companies, which compares to a half of my time before covid. so my new deal volume will probably fall by a third as a result. not because i don't want to make new investments, but because i'm meeting less companies",https://twitter.com/jeremysliew/status/1253117589397487616,jeremysliew,"Partner at @LightspeedVP.  
Investor in @Snap, @Giphy, @Affirm, @Blockchain, @Honest, @Cheddar,  @Rothys ++
Immigrant
Overcompensating for a geeky youth",29423,1049,san francisco,jeremysliew,9519,False
